year,pct,sex,race,stopped,arrested,frisked,searched,summoned,contrabn,weapnfnd,pf_weapn,pf_hcuff,cs_objcs,cs_descr,cs_casng,cs_lkout,cs_cloth,cs_drgtr,cs_furtv,cs_vcrim,cs_bulge,rf_vcrim,rf_othsw,rf_attir,rf_vcact,rf_rfcmp,rf_verbl,rf_knowl,rf_furtv,rf_bulge
2004,28.0,M,Q,132.0,15.0,67.0,18.0,2.0,7.0,3.0,0.0,13.0,0.0,26.0,21.0,22.0,4.0,40.0,43.0,8.0,9.0,12.0,51.0,10.0,25.0,19.0,0.0,2.0,39.0,8.0
2004,28.0,M,W,41.0,2.0,19.0,3.0,0.0,2.0,0.0,1.0,2.0,0.0,5.0,8.0,5.0,1.0,10.0,12.0,3.0,1.0,2.0,19.0,2.0,9.0,4.0,1.0,1.0,13.0,1.0
2004,30.0,F,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,30.0,F,B,73.0,10.0,28.0,7.0,18.0,3.0,7.0,0.0,6.0,2.0,12.0,8.0,9.0,1.0,18.0,20.0,2.0,4.0,6.0,26.0,1.0,21.0,9.0,1.0,2.0,14.0,2.0
2004,30.0,F,I,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,30.0,F,P,31.0,0.0,8.0,1.0,9.0,1.0,0.0,0.0,0.0,2.0,4.0,3.0,7.0,0.0,9.0,6.0,1.0,1.0,2.0,11.0,1.0,7.0,2.0,0.0,0.0,4.0,0.0
2004,30.0,F,Q,72.0,8.0,18.0,4.0,9.0,2.0,1.0,1.0,5.0,1.0,8.0,3.0,5.0,2.0,10.0,6.0,4.0,2.0,4.0,41.0,0.0,4.0,3.0,0.0,1.0,3.0,2.0
2004,30.0,F,W,19.0,0.0,8.0,3.0,4.0,0.0,0.0,0.0,2.0,0.0,4.0,2.0,4.0,1.0,9.0,3.0,2.0,1.0,3.0,4.0,0.0,6.0,4.0,0.0,0.0,5.0,1.0
2004,30.0,M,A,8.0,4.0,7.0,2.0,1.0,0.0,0.0,2.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,3.0,0.0,3.0,3.0,0.0,0.0,2.0,1.0
2004,30.0,M,B,1460.0,108.0,1054.0,159.0,163.0,75.0,59.0,23.0,75.0,20.0,388.0,166.0,187.0,53.0,190.0,566.0,81.0,200.0,351.0,314.0,61.0,328.0,169.0,9.0,12.0,545.0,176.0
2004,30.0,M,I,5.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2004,30.0,M,P,936.0,34.0,598.0,61.0,120.0,24.0,22.0,7.0,18.0,22.0,189.0,109.0,172.0,36.0,154.0,311.0,66.0,153.0,203.0,229.0,40.0,161.0,86.0,1.0,11.0,294.0,121.0
2004,30.0,M,Q,1491.0,117.0,892.0,159.0,195.0,28.0,30.0,9.0,51.0,16.0,295.0,149.0,231.0,56.0,226.0,505.0,94.0,211.0,270.0,344.0,60.0,252.0,134.0,7.0,10.0,428.0,162.0
2004,30.0,M,W,83.0,3.0,57.0,8.0,7.0,1.0,0.0,0.0,3.0,4.0,11.0,10.0,9.0,2.0,20.0,28.0,4.0,9.0,8.0,22.0,3.0,17.0,13.0,0.0,0.0,32.0,17.0
2004,32.0,F,A,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,32.0,F,B,391.0,18.0,129.0,20.0,18.0,12.0,3.0,0.0,9.0,1.0,51.0,35.0,43.0,9.0,97.0,137.0,5.0,10.0,10.0,167.0,13.0,66.0,36.0,0.0,1.0,76.0,11.0
2004,32.0,F,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,32.0,F,P,10.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0
2004,32.0,F,Q,40.0,1.0,7.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,6.0,15.0,1.0,1.0,0.0,19.0,2.0,6.0,1.0,1.0,0.0,5.0,1.0
2004,32.0,F,W,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2004,32.0,M,A,13.0,1.0,7.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,7.0,1.0,0.0,1.0,6.0,2.0,3.0,1.0,0.0,0.0,5.0,0.0
2004,32.0,M,B,3773.0,180.0,2266.0,310.0,272.0,150.0,62.0,29.0,134.0,47.0,433.0,273.0,262.0,114.0,625.0,1670.0,161.0,391.0,318.0,1272.0,197.0,781.0,430.0,16.0,23.0,1306.0,397.0
2004,32.0,M,I,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2004,32.0,M,P,183.0,7.0,122.0,15.0,11.0,5.0,4.0,3.0,11.0,5.0,19.0,7.0,8.0,5.0,32.0,95.0,15.0,21.0,24.0,55.0,9.0,44.0,21.0,1.0,0.0,80.0,13.0
2004,32.0,M,Q,471.0,17.0,283.0,29.0,21.0,20.0,11.0,4.0,13.0,3.0,36.0,27.0,30.0,6.0,73.0,209.0,29.0,62.0,44.0,181.0,17.0,105.0,62.0,3.0,0.0,192.0,64.0
2004,32.0,M,W,74.0,3.0,44.0,7.0,4.0,1.0,2.0,0.0,0.0,1.0,3.0,2.0,1.0,2.0,19.0,41.0,8.0,4.0,4.0,21.0,4.0,20.0,11.0,0.0,0.0,24.0,3.0
2004,33.0,F,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,33.0,F,B,40.0,3.0,13.0,0.0,1.0,3.0,0.0,2.0,2.0,1.0,9.0,6.0,6.0,1.0,9.0,13.0,0.0,1.0,1.0,10.0,1.0,9.0,1.0,0.0,0.0,4.0,0.0
2004,33.0,F,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,33.0,F,P,17.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,6.0,1.0,3.0,1.0,5.0,4.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0
2004,33.0,F,Q,58.0,4.0,11.0,3.0,7.0,2.0,0.0,1.0,2.0,1.0,16.0,8.0,12.0,1.0,10.0,20.0,0.0,1.0,1.0,22.0,1.0,7.0,1.0,0.0,0.0,5.0,0.0
2004,33.0,F,W,12.0,0.0,4.0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,5.0,2.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2004,33.0,M,A,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2004,33.0,M,B,643.0,56.0,395.0,58.0,66.0,37.0,9.0,4.0,29.0,13.0,184.0,109.0,76.0,24.0,122.0,263.0,50.0,41.0,119.0,138.0,24.0,128.0,72.0,5.0,7.0,179.0,42.0
2004,33.0,M,I,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2004,33.0,M,P,695.0,71.0,382.0,57.0,67.0,40.0,17.0,16.0,56.0,13.0,235.0,105.0,83.0,32.0,169.0,220.0,31.0,54.0,111.0,122.0,49.0,108.0,72.0,2.0,9.0,149.0,46.0
2004,33.0,M,Q,1309.0,61.0,707.0,85.0,109.0,52.0,21.0,24.0,43.0,31.0,364.0,189.0,207.0,42.0,246.0,517.0,59.0,90.0,141.0,287.0,55.0,190.0,126.0,10.0,9.0,328.0,66.0
2004,33.0,M,W,94.0,11.0,39.0,8.0,12.0,10.0,0.0,3.0,7.0,7.0,19.0,18.0,16.0,2.0,23.0,33.0,2.0,5.0,6.0,22.0,6.0,19.0,4.0,0.0,0.0,20.0,3.0
2004,34.0,F,A,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2004,34.0,F,B,17.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,7.0,1.0,0.0,0.0,7.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0
2004,34.0,F,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,34.0,F,P,25.0,1.0,8.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,4.0,0.0,6.0,6.0,0.0,3.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0
2004,34.0,F,Q,83.0,1.0,26.0,2.0,4.0,4.0,0.0,3.0,6.0,0.0,12.0,0.0,15.0,1.0,19.0,34.0,6.0,1.0,5.0,23.0,3.0,16.0,2.0,0.0,0.0,16.0,1.0
2004,34.0,F,W,18.0,1.0,8.0,3.0,4.0,3.0,0.0,1.0,1.0,0.0,7.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,9.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0
2004,34.0,M,A,7.0,1.0,5.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0
2004,34.0,M,B,359.0,13.0,220.0,38.0,34.0,23.0,11.0,2.0,20.0,6.0,71.0,45.0,31.0,20.0,54.0,138.0,28.0,33.0,30.0,125.0,31.0,83.0,38.0,2.0,3.0,126.0,31.0
2004,34.0,M,I,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,34.0,M,P,1176.0,53.0,796.0,86.0,103.0,35.0,25.0,21.0,47.0,12.0,279.0,164.0,204.0,49.0,308.0,441.0,83.0,80.0,120.0,245.0,201.0,220.0,156.0,6.0,14.0,423.0,85.0
2004,34.0,M,Q,1292.0,59.0,743.0,87.0,147.0,40.0,12.0,28.0,61.0,19.0,254.0,117.0,199.0,74.0,288.0,442.0,53.0,95.0,127.0,302.0,138.0,197.0,99.0,2.0,4.0,376.0,109.0
2004,34.0,M,W,93.0,6.0,57.0,12.0,9.0,3.0,7.0,2.0,6.0,2.0,22.0,17.0,4.0,1.0,18.0,31.0,1.0,4.0,5.0,33.0,12.0,20.0,9.0,0.0,3.0,31.0,9.0
2004,40.0,F,A,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,40.0,F,B,212.0,12.0,55.0,11.0,11.0,4.0,1.0,1.0,9.0,2.0,25.0,12.0,13.0,3.0,28.0,30.0,7.0,6.0,13.0,134.0,2.0,20.0,10.0,0.0,0.0,25.0,3.0
2004,40.0,F,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,40.0,F,P,46.0,10.0,16.0,10.0,4.0,2.0,1.0,1.0,1.0,1.0,8.0,2.0,5.0,5.0,7.0,9.0,6.0,0.0,6.0,28.0,1.0,4.0,3.0,0.0,0.0,11.0,0.0
2004,40.0,F,Q,194.0,18.0,52.0,17.0,9.0,11.0,0.0,1.0,8.0,2.0,17.0,7.0,6.0,1.0,27.0,42.0,5.0,7.0,10.0,113.0,2.0,18.0,8.0,1.0,0.0,21.0,5.0
2004,40.0,F,W,17.0,5.0,9.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,2.0,4.0,1.0,1.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0
2004,40.0,M,A,10.0,1.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,4.0,1.0
2004,40.0,M,B,2644.0,155.0,1439.0,189.0,154.0,56.0,35.0,29.0,98.0,55.0,418.0,178.0,175.0,70.0,218.0,745.0,107.0,341.0,298.0,1085.0,143.0,344.0,245.0,15.0,30.0,704.0,290.0
2004,40.0,M,I,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2004,40.0,M,P,659.0,46.0,380.0,63.0,54.0,21.0,12.0,10.0,30.0,16.0,113.0,42.0,43.0,24.0,71.0,204.0,20.0,76.0,80.0,248.0,46.0,82.0,73.0,3.0,11.0,195.0,88.0
2004,40.0,M,Q,2394.0,145.0,1353.0,199.0,159.0,50.0,45.0,11.0,77.0,64.0,327.0,197.0,206.0,51.0,260.0,721.0,101.0,326.0,264.0,876.0,115.0,302.0,204.0,16.0,20.0,695.0,268.0
2004,40.0,M,W,85.0,13.0,48.0,17.0,9.0,3.0,4.0,1.0,8.0,5.0,13.0,5.0,3.0,0.0,12.0,24.0,3.0,8.0,4.0,29.0,1.0,16.0,9.0,0.0,0.0,21.0,10.0
2004,41.0,F,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,41.0,F,B,46.0,1.0,14.0,7.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,4.0,4.0,2.0,16.0,11.0,0.0,1.0,3.0,18.0,0.0,2.0,2.0,0.0,0.0,7.0,1.0
2004,41.0,F,I,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,41.0,F,P,9.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,41.0,F,Q,83.0,7.0,26.0,11.0,7.0,2.0,0.0,2.0,6.0,1.0,13.0,3.0,5.0,0.0,12.0,11.0,0.0,3.0,1.0,47.0,0.0,8.0,7.0,0.0,0.0,12.0,5.0
2004,41.0,F,W,12.0,3.0,5.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,8.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0
2004,41.0,M,A,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2004,41.0,M,B,758.0,59.0,470.0,93.0,73.0,22.0,20.0,27.0,45.0,17.0,167.0,63.0,61.0,28.0,111.0,257.0,19.0,72.0,82.0,268.0,52.0,63.0,54.0,0.0,15.0,246.0,73.0
2004,41.0,M,I,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,41.0,M,P,222.0,29.0,152.0,26.0,20.0,8.0,2.0,5.0,19.0,5.0,48.0,19.0,12.0,3.0,37.0,83.0,4.0,19.0,19.0,79.0,15.0,15.0,22.0,0.0,2.0,82.0,27.0
2004,41.0,M,Q,908.0,50.0,513.0,93.0,69.0,21.0,13.0,29.0,43.0,18.0,195.0,58.0,56.0,17.0,129.0,292.0,19.0,86.0,77.0,340.0,45.0,72.0,51.0,4.0,25.0,318.0,87.0
2004,41.0,M,W,43.0,7.0,28.0,8.0,3.0,2.0,0.0,6.0,2.0,1.0,10.0,3.0,5.0,1.0,8.0,14.0,1.0,4.0,1.0,18.0,4.0,4.0,3.0,1.0,0.0,12.0,3.0
2004,42.0,F,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,42.0,F,B,174.0,21.0,44.0,15.0,8.0,7.0,0.0,1.0,6.0,1.0,20.0,7.0,12.0,3.0,18.0,38.0,0.0,5.0,5.0,108.0,1.0,21.0,14.0,1.0,2.0,22.0,4.0
2004,42.0,F,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,42.0,F,P,38.0,3.0,9.0,4.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,3.0,6.0,1.0,4.0,3.0,0.0,1.0,0.0,21.0,0.0,4.0,2.0,0.0,0.0,2.0,1.0
2004,42.0,F,Q,104.0,7.0,31.0,9.0,8.0,2.0,1.0,0.0,4.0,0.0,13.0,4.0,7.0,2.0,10.0,22.0,0.0,5.0,3.0,59.0,0.0,13.0,6.0,2.0,1.0,12.0,4.0
2004,42.0,F,W,11.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2004,42.0,M,A,3.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2004,42.0,M,B,1969.0,131.0,1019.0,202.0,100.0,53.0,43.0,27.0,86.0,34.0,389.0,121.0,146.0,41.0,199.0,558.0,52.0,276.0,170.0,784.0,85.0,251.0,178.0,6.0,23.0,507.0,255.0
2004,42.0,M,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,42.0,M,P,253.0,19.0,110.0,24.0,11.0,3.0,3.0,1.0,10.0,6.0,49.0,18.0,26.0,7.0,28.0,58.0,4.0,22.0,20.0,129.0,11.0,25.0,16.0,0.0,2.0,63.0,26.0
2004,42.0,M,Q,933.0,69.0,480.0,91.0,61.0,37.0,19.0,9.0,36.0,23.0,160.0,64.0,75.0,17.0,95.0,239.0,34.0,117.0,53.0,365.0,38.0,112.0,85.0,2.0,7.0,231.0,120.0
2004,42.0,M,W,32.0,2.0,15.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,2.0,1.0,6.0,6.0,0.0,7.0,1.0,8.0,1.0,5.0,3.0,0.0,0.0,8.0,6.0
2004,43.0,F,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,43.0,F,B,103.0,22.0,38.0,18.0,9.0,8.0,5.0,3.0,14.0,2.0,20.0,4.0,9.0,0.0,19.0,26.0,0.0,0.0,6.0,53.0,2.0,16.0,4.0,0.0,1.0,12.0,3.0
2004,43.0,F,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,43.0,F,P,18.0,3.0,6.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,4.0,0.0,2.0,3.0,1.0,1.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0
2004,43.0,F,Q,120.0,20.0,55.0,18.0,9.0,9.0,0.0,3.0,12.0,3.0,16.0,4.0,14.0,2.0,19.0,26.0,1.0,2.0,7.0,71.0,1.0,21.0,5.0,0.0,1.0,22.0,2.0
2004,43.0,F,W,11.0,2.0,6.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,5.0,3.0,0.0,1.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0
2004,43.0,M,A,23.0,2.0,15.0,2.0,3.0,0.0,1.0,0.0,2.0,0.0,3.0,1.0,3.0,1.0,2.0,3.0,0.0,4.0,1.0,13.0,0.0,5.0,1.0,3.0,1.0,8.0,4.0
2004,43.0,M,B,1381.0,160.0,773.0,186.0,94.0,42.0,36.0,23.0,106.0,45.0,281.0,94.0,166.0,21.0,244.0,396.0,16.0,100.0,107.0,584.0,69.0,250.0,153.0,16.0,19.0,350.0,107.0
2004,43.0,M,I,10.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0
2004,43.0,M,P,238.0,34.0,139.0,34.0,15.0,9.0,6.0,3.0,19.0,3.0,57.0,20.0,21.0,6.0,44.0,82.0,10.0,28.0,24.0,94.0,13.0,40.0,29.0,1.0,3.0,68.0,28.0
2004,43.0,M,Q,1133.0,130.0,605.0,129.0,73.0,38.0,35.0,19.0,92.0,28.0,207.0,99.0,120.0,21.0,187.0,316.0,33.0,86.0,94.0,506.0,50.0,211.0,107.0,7.0,12.0,279.0,95.0
2004,43.0,M,W,55.0,4.0,26.0,4.0,6.0,2.0,1.0,2.0,5.0,3.0,10.0,11.0,4.0,0.0,9.0,11.0,0.0,4.0,1.0,22.0,2.0,10.0,9.0,0.0,0.0,10.0,3.0
2004,44.0,F,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,44.0,F,B,66.0,8.0,28.0,7.0,2.0,4.0,0.0,2.0,10.0,0.0,11.0,11.0,8.0,0.0,9.0,6.0,3.0,7.0,6.0,25.0,2.0,6.0,1.0,2.0,1.0,6.0,5.0
2004,44.0,F,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,44.0,F,P,13.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,1.0,7.0,0.0,3.0,1.0,1.0,2.0,5.0,1.0,0.0,0.0,4.0,0.0
2004,44.0,F,Q,42.0,5.0,13.0,5.0,4.0,3.0,1.0,0.0,8.0,1.0,2.0,4.0,3.0,0.0,4.0,10.0,0.0,0.0,1.0,22.0,0.0,6.0,3.0,0.0,0.0,4.0,0.0
2004,44.0,F,W,6.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0
2004,44.0,M,A,6.0,2.0,5.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
2004,44.0,M,B,1303.0,134.0,818.0,153.0,82.0,52.0,42.0,26.0,143.0,37.0,255.0,184.0,186.0,41.0,197.0,434.0,111.0,172.0,209.0,347.0,88.0,223.0,161.0,8.0,24.0,403.0,130.0
2004,44.0,M,I,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,44.0,M,P,376.0,63.0,239.0,62.0,18.0,12.0,13.0,11.0,60.0,7.0,78.0,65.0,61.0,14.0,56.0,117.0,41.0,32.0,85.0,106.0,14.0,59.0,49.0,1.0,6.0,108.0,36.0
2004,44.0,M,Q,875.0,68.0,500.0,95.0,84.0,36.0,32.0,8.0,73.0,38.0,137.0,97.0,119.0,14.0,139.0,251.0,58.0,120.0,101.0,248.0,37.0,150.0,96.0,3.0,15.0,252.0,85.0
2004,44.0,M,W,56.0,5.0,20.0,1.0,2.0,3.0,2.0,0.0,4.0,0.0,13.0,6.0,6.0,2.0,5.0,9.0,1.0,9.0,6.0,17.0,1.0,6.0,3.0,0.0,1.0,4.0,4.0
2004,45.0,F,A,5.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,45.0,F,B,35.0,5.0,10.0,4.0,4.0,3.0,1.0,2.0,4.0,0.0,6.0,1.0,2.0,0.0,9.0,4.0,0.0,1.0,0.0,12.0,0.0,6.0,1.0,0.0,0.0,3.0,1.0
2004,45.0,F,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,45.0,F,P,5.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,45.0,F,Q,44.0,7.0,9.0,5.0,1.0,5.0,0.0,0.0,7.0,0.0,10.0,4.0,5.0,0.0,10.0,9.0,0.0,1.0,1.0,20.0,0.0,5.0,2.0,0.0,0.0,2.0,0.0
